Engine_ID,Cycle,Operational_Setting_1,Operational_Setting_2,Sensor_2,Sensor_3,Sensor_4,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_17,Sensor_20,Sensor_21,Engine_Life,RUL,Engine_Status,Average_Sensor_Value,Sensor_Variability
75,26,0.0015,0.0001,642.68,1591.18,1404.03,21.61,553.56,2388.13,9046.48,47.5,521.21,2388.1,8120.71,8.429,392,38.68,23.3265,229,203,Healthy,1812.5083666666665,2873.1005877721473
75,27,0.0014,-0.0003,642.17,1594.22,1409.44,21.61,553.32,2388.09,9042.68,47.37,521.25,2388.09,8123.0,8.451,393,38.79,23.2463,229,202,Healthy,1812.9818200000002,2872.693781634819
75,28,0.002,-0.0002,642.23,1585.87,1408.75,21.61,553.5,2388.1,9049.27,47.37,521.75,2388.12,8121.42,8.4199,393,38.85,23.3315,229,201,Healthy,1812.7727599999998,2873.656236184115
75,29,0.0034,-0.0001,642.64,1586.82,1405.48,21.61,554.08,2388.08,9046.15,47.47,521.71,2388.1,8121.83,8.4446,394,38.81,23.3549,229,200,Healthy,1812.5719666666666,2873.1175987472357
75,30,-0.0012,-0.0004,642.46,1581.54,1412.48,21.61,553.39,2388.11,9038.73,47.47,521.24,2388.13,8120.22,8.4698,392,38.89,23.251,229,199,Healthy,1811.8660533333334,2871.6039865364373
75,31,-0.0029,-0.0004,642.37,1585.53,1413.3,21.61,553.24,2388.15,9049.49,47.57,521.37,2388.1,8118.49,8.3968,392,38.73,23.3385,229,198,Healthy,1812.7790200000002,2873.2421496387524
75,32,0.0039,0.0003,642.4,1590.5,1405.33,21.61,553.78,2388.12,9036.2,47.64,522.02,2388.17,8118.9,8.4126,394,38.77,23.2555,229,197,Healthy,1811.9405399999998,2870.858231289614
75,33,-0.0035,-0.0003,642.03,1587.15,1413.84,21.61,552.84,2388.12,9047.04,47.41,521.09,2388.1,8124.79,8.4357,393,38.71,23.3136,229,196,Healthy,1813.1652866666668,2873.7779215133246
75,34,-0.0009,-0.0004,642.45,1580.71,1405.26,21.61,553.65,2388.14,9046.13,47.6,521.24,2388.1,8123.45,8.4409,394,38.81,23.3381,229,195,Healthy,1812.1952666666668,2873.435213906722
75,35,-0.0018,-0.0002,642.47,1592.67,1413.98,21.61,553.65,2388.16,9045.61,47.51,521.48,2388.15,8126.37,8.4634,392,38.75,23.1933,229,194,Healthy,1813.6044466666667,2873.7205329212893
75,36,0.0009,0.0003,642.83,1597.59,1406.13,21.61,553.58,2388.12,9044.81,47.56,521.73,2388.07,8127.3,8.4106,394,38.85,23.4196,229,193,Healthy,1813.6006799999998,2873.671737581054
75,37,-0.0044,0.0005,642.72,1590.03,1401.26,21.61,553.65,2388.09,9046.82,47.54,521.67,2388.1,8122.57,8.4594,391,38.8,23.3121,229,192,Healthy,1812.3754333333334,2873.4962614333726
75,38,0.0004,-0.0002,642.75,1586.28,1408.76,21.61,553.24,2388.12,9045.86,47.42,521.32,2388.15,8120.88,8.4215,393,38.84,23.213,229,191,Healthy,1812.5243000000003,2872.9668107223974
75,39,0.0021,-0.0002,642.3,1587.0,1403.45,21.61,554.1,2388.14,9042.47,47.46,521.48,2388.09,8128.51,8.3925,392,38.8,23.2519,229,190,Healthy,1812.4702933333333,2873.6196055916826
75,40,0.0029,0.0002,642.38,1589.64,1408.81,21.61,553.72,2388.19,9044.28,47.59,521.61,2388.1,8126.88,8.4216,393,38.89,23.3169,229,189,Healthy,1813.0959000000003,2873.5772240240913
75,41,-0.0016,0.0002,642.24,1588.94,1403.8,21.61,553.98,2388.09,9035.25,47.47,521.55,2388.08,8126.19,8.4336,392,38.62,23.3154,229,188,Healthy,1811.9712666666665,2871.9488679255273
75,42,0.0042,-0.0004,642.42,1587.56,1410.79,21.61,553.27,2388.08,9045.68,47.57,521.49,2388.12,8123.19,8.4377,393,38.77,23.4222,229,187,Healthy,1812.8939933333334,2873.2579336327917
75,43,0.0034,-0.0003,643.09,1585.47,1407.01,21.61,553.42,2388.14,9040.33,47.54,521.54,2388.1,8120.5,8.3988,395,39.0,23.3374,229,186,Healthy,1812.1657466666666,2871.82462559583
75,44,-0.0016,0.0003,642.5,1590.63,1407.94,21.61,553.49,2388.12,9042.85,47.49,521.18,2388.13,8123.1,8.4742,393,38.93,23.3429,229,185,Healthy,1812.7191400000002,2872.7463211447653
75,45,0.0019,-0.0004,643.01,1588.06,1411.18,21.61,553.0,2388.17,9047.97,47.56,520.69,2388.13,8123.43,8.4097,393,38.81,23.2695,229,184,Healthy,1813.0866133333334,2873.7258016946307
75,46,-0.0026,-0.0004,642.47,1593.21,1409.76,21.61,552.57,2388.16,9038.45,47.46,521.25,2388.13,8123.25,8.4229,392,38.72,23.3038,229,183,Healthy,1812.584446666667,2872.0245140153347
75,47,0.0015,-0.0004,641.97,1589.95,1404.21,21.61,552.88,2388.15,9034.95,47.46,521.71,2388.12,8125.11,8.4222,394,38.97,23.264,229,182,Healthy,1812.0517466666668,2871.671422960641
75,48,-0.0,0.0001,642.22,1589.96,1403.56,21.61,553.07,2388.14,9041.64,47.69,521.71,2388.16,8120.38,8.4329,393,38.97,23.361,229,181,Healthy,1812.1269266666668,2872.1455357048194
75,49,-0.0016,-0.0001,642.23,1584.88,1410.52,21.61,553.37,2388.13,9038.45,47.53,521.28,2388.11,8121.02,8.4285,395,38.88,23.34,229,180,Healthy,1812.1852333333338,2871.5755892745096
75,50,-0.0027,-0.0003,642.81,1596.21,1404.58,21.61,553.19,2388.12,9042.97,47.6,521.17,2388.14,8127.32,8.4117,393,38.76,23.3472,229,179,Healthy,1813.1492599999997,2873.439779520935
75,51,-0.0002,0.0005,642.44,1592.46,1407.2,21.61,553.41,2388.13,9045.1,47.57,521.57,2388.09,8126.67,8.4693,392,38.73,23.2797,229,178,Healthy,1813.1152666666667,2873.74331307466
75,52,0.002,0.0002,642.45,1589.51,1410.95,21.61,554.41,2388.13,9048.1,47.48,521.54,2388.18,8130.14,8.4366,393,38.77,23.3394,229,177,Healthy,1813.7364000000002,2874.742105608749
75,53,0.0023,-0.0005,642.91,1588.96,1406.56,21.61,554.07,2388.13,9037.92,47.49,521.42,2388.11,8119.75,8.4235,393,39.0,23.3193,229,176,Healthy,1812.0448533333333,2871.3199006035466
75,54,-0.0016,0.0004,642.35,1582.68,1412.05,21.61,553.8,2388.11,9046.21,47.7,521.69,2388.14,8126.47,8.4249,393,38.91,23.2647,229,175,Healthy,1812.9606400000002,2873.8583437945776
75,55,0.0017,-0.0001,642.47,1586.26,1409.22,21.61,553.36,2388.09,9044.15,47.62,521.42,2388.13,8125.13,8.4517,392,38.77,23.4278,229,174,Healthy,1812.673966666667,2873.3407573300915
75,56,-0.0,0.0001,643.07,1584.65,1404.88,21.61,553.73,2388.1,9046.14,47.54,521.78,2388.18,8121.34,8.4442,394,38.91,23.2717,229,173,Healthy,1812.3763933333335,2873.0511208513826
75,57,0.0008,-0.0004,643.13,1592.51,1402.31,21.61,553.35,2388.06,9043.13,47.48,521.5,2388.16,8120.58,8.4633,393,39.04,23.3897,229,172,Healthy,1812.3808666666666,2872.4173700638294
75,58,0.0027,0.0002,642.73,1589.93,1410.69,21.61,553.62,2388.1,9035.59,47.5,521.28,2388.2,8118.62,8.4314,392,38.68,23.2983,229,171,Healthy,1812.0186466666667,2870.7512123505903
75,59,0.0,0.0001,642.17,1593.36,1405.79,21.61,553.96,2388.16,9045.27,47.4,521.15,2388.13,8123.16,8.4287,392,38.84,23.3721,229,170,Healthy,1812.8533866666667,2873.2379238687945
75,60,-0.0005,0.0001,642.38,1587.19,1407.16,21.61,552.83,2388.13,9040.69,47.41,521.49,2388.09,8120.62,8.4347,394,38.91,23.2298,229,169,Healthy,1812.144966666667,2871.9855577313224
75,61,0.0003,0.0001,642.46,1598.89,1406.58,21.61,553.85,2388.06,9046.39,47.58,521.38,2388.13,8126.97,8.4622,392,38.86,23.2379,229,168,Healthy,1813.6306733333336,2873.9810672479143
75,62,0.0035,-0.0004,642.19,1584.42,1411.25,21.61,554.01,2388.13,9045.79,47.37,521.3,2388.16,8125.55,8.4419,393,38.72,23.2351,229,167,Healthy,1812.8784666666672,2873.671120629901
75,63,0.0006,-0.0003,642.95,1582.39,1406.52,21.61,553.35,2388.15,9040.85,47.76,521.35,2388.07,8119.88,8.4583,393,39.02,23.3573,229,166,Healthy,1811.7810400000003,2871.9117659191757
75,64,0.0001,0.0004,642.53,1590.31,1404.22,21.61,553.66,2388.11,9046.88,47.62,521.46,2388.17,8126.12,8.4442,393,38.74,23.2201,229,165,Healthy,1812.93962,2873.9787959945934
75,65,-0.0018,0.0001,642.56,1586.48,1413.01,21.61,553.91,2388.13,9041.69,47.46,522.07,2388.04,8120.37,8.4096,393,38.88,23.3891,229,164,Healthy,1812.6005799999998,2872.0416411479077
75,66,0.0042,0.0002,642.58,1585.71,1403.16,21.61,553.63,2388.12,9044.27,47.57,521.69,2388.14,8119.0,8.4487,394,39.03,23.3713,229,163,Healthy,1812.022,2872.3680053576923
75,67,-0.001,0.0001,642.85,1586.13,1410.75,21.61,553.76,2388.16,9048.0,47.32,521.94,2388.12,8126.45,8.4341,393,38.88,23.3569,229,162,Healthy,1813.2507333333333,2874.162992001974
75,68,-0.0006,-0.0005,642.92,1592.34,1414.84,21.61,553.87,2388.1,9049.35,47.62,521.26,2388.11,8117.81,8.4591,392,38.91,23.356,229,161,Healthy,1813.3703400000002,2873.010671337064
75,69,-0.0018,0.0003,642.53,1589.59,1404.32,21.61,552.77,2388.11,9039.16,47.62,521.44,2388.13,8123.5,8.4434,392,38.74,23.3309,229,160,Healthy,1812.086286666667,2872.241218153238
75,70,-0.0022,-0.0001,642.64,1594.83,1408.52,21.61,554.14,2388.12,9044.02,47.6,521.66,2388.11,8131.18,8.4346,393,38.75,23.2718,229,159,Healthy,1813.72576,2874.163844741119
75,71,-0.0007,0.0003,642.29,1593.64,1405.12,21.61,552.81,2388.09,9047.16,47.61,521.58,2388.13,8126.62,8.4584,394,38.96,23.3008,229,158,Healthy,1813.2919466666667,2874.0602679772733
75,72,0.0032,-0.0004,642.39,1589.8,1408.87,21.61,553.37,2388.14,9042.75,47.48,521.6,2388.11,8128.12,8.4127,393,38.85,23.2634,229,157,Healthy,1813.051073333333,2873.5151641583716
75,73,-0.0024,0.0001,642.84,1595.12,1411.97,21.61,553.55,2388.1,9040.62,47.44,521.1,2388.1,8120.54,8.4772,394,38.75,23.2638,229,156,Healthy,1813.0320666666669,2871.847157237782
75,74,-0.0001,-0.0003,642.4,1586.66,1405.04,21.61,553.76,2388.1,9034.04,47.48,520.84,2388.12,8120.09,8.4348,391,38.79,23.2009,229,155,Healthy,1811.30438,2870.832031131693
75,75,-0.0013,0.0001,642.26,1594.3,1403.98,21.61,553.35,2388.13,9037.84,47.7,521.71,2388.11,8125.82,8.4434,394,38.81,23.3079,229,154,Healthy,1812.6247533333335,2872.2506878386585
75,76,-0.0036,0.0002,642.65,1590.89,1409.85,21.61,553.61,2388.16,9043.84,47.56,521.17,2388.17,8125.09,8.4433,393,38.99,23.4086,229,153,Healthy,1813.0961266666668,2873.202006422747
75,77,-0.0019,-0.0003,642.51,1594.05,1410.93,21.61,553.51,2388.18,9040.34,47.79,521.39,2388.12,8119.54,8.3986,395,38.86,23.3321,229,152,Healthy,1812.9040466666668,2871.6040994608716
75,78,-0.0012,0.0002,642.65,1597.2,1405.47,21.61,553.8,2388.18,9037.7,47.48,521.3,2388.16,8120.5,8.4626,394,38.9,23.3868,229,151,Healthy,1812.5866266666667,2871.3502208934774
75,79,0.0033,0.0001,642.49,1592.1,1408.22,21.61,552.33,2388.12,9048.25,47.48,521.7,2388.11,8120.04,8.4521,394,38.73,23.2556,229,150,Healthy,1812.9925133333334,2873.224976066404
75,80,0.0014,-0.0002,643.03,1595.21,1408.91,21.61,553.14,2388.11,9036.4,47.47,521.66,2388.13,8125.03,8.3924,394,38.88,23.3604,229,149,Healthy,1812.8888533333334,2871.805914255774
75,81,-0.0022,0.0004,642.7,1591.64,1410.58,21.61,553.19,2388.1,9041.16,47.65,520.73,2388.11,8123.75,8.449,393,38.64,23.2651,229,148,Healthy,1812.8382733333333,2872.5402937736676
75,82,0.0023,-0.0005,642.86,1592.99,1413.86,21.61,553.73,2388.2,9045.9,47.51,521.31,2388.2,8125.35,8.4613,393,38.8,23.3353,229,147,Healthy,1813.6744399999995,2873.561196596407
75,83,0.0014,-0.0002,642.88,1592.98,1414.39,21.61,552.67,2388.15,9041.98,47.43,521.42,2388.14,8121.62,8.4366,392,38.76,23.271,229,146,Healthy,1813.0491733333333,2872.338207497388
75,84,0.0009,0.0004,642.78,1595.76,1406.17,21.61,553.87,2388.11,9036.02,47.51,521.91,2388.14,8125.51,8.4289,393,38.74,23.2731,229,145,Healthy,1812.7221333333332,2871.856145736842
75,85,0.0029,-0.0002,642.83,1585.48,1412.8,21.61,553.04,2388.08,9038.51,47.46,521.61,2388.15,8124.1,8.4312,392,38.95,23.3029,229,144,Healthy,1812.4236066666665,2872.13318382053
75,86,0.0006,0.0001,642.86,1578.91,1406.92,21.61,553.32,2388.1,9042.33,47.65,521.22,2388.13,8121.98,8.4634,394,38.85,23.3135,229,143,Healthy,1811.8437933333332,2872.5099705784182
75,87,-0.0002,-0.0004,642.65,1592.61,1407.44,21.61,553.5,2388.14,9035.75,47.52,521.5,2388.1,8122.18,8.4675,393,38.63,23.4095,229,142,Healthy,1812.3004666666668,2871.3141487720923
75,88,0.0025,-0.0001,642.53,1588.28,1407.71,21.61,552.83,2388.09,9050.19,47.49,521.5,2388.08,8120.0,8.4313,394,38.78,23.3678,229,141,Healthy,1812.8592733333332,2873.575994927582
75,89,-0.0004,0.0001,642.66,1586.92,1416.08,21.61,553.4,2388.15,9044.31,47.56,521.16,2388.16,8125.29,8.4226,394,38.89,23.322,229,140,Healthy,1813.3289733333334,2873.258244485107
75,90,0.0004,-0.0001,642.66,1583.44,1417.08,21.61,553.39,2388.14,9041.54,47.44,521.87,2388.14,8120.97,8.4283,393,38.89,23.2849,229,139,Healthy,1812.65888,2872.111371550629
75,91,-0.0027,0.0003,642.39,1586.94,1409.76,21.61,553.21,2388.13,9035.39,47.56,521.45,2388.16,8119.37,8.434,395,38.75,23.2536,229,138,Healthy,1811.9605066666666,2870.766287398256
75,92,0.0009,0.0001,642.58,1592.09,1415.66,21.61,553.57,2388.14,9044.78,47.59,521.28,2388.09,8127.96,8.4342,395,38.81,23.3212,229,137,Healthy,1813.9276933333333,2873.6955281841147
75,93,0.0006,-0.0002,642.82,1588.72,1411.37,21.61,553.12,2388.13,9043.68,47.48,521.73,2388.11,8122.78,8.4705,392,38.89,23.2251,229,136,Healthy,1812.8090399999999,2872.8489447566853
75,94,-0.0007,-0.0,642.77,1588.74,1408.76,21.61,553.15,2388.17,9047.78,47.51,521.61,2388.1,8126.2,8.4622,394,38.85,23.1845,229,135,Healthy,1813.25978,2874.085504718779
75,95,-0.0004,0.0004,642.52,1581.54,1412.35,21.61,553.3,2388.19,9043.95,47.67,521.02,2388.15,8116.73,8.4662,395,38.98,23.3584,229,134,Healthy,1812.1889733333335,2871.882824355941
75,96,-0.0011,-0.0001,642.54,1587.07,1404.55,21.61,553.94,2388.14,9037.76,47.52,521.18,2388.18,8131.23,8.4481,392,38.7,23.355,229,133,Healthy,1812.4148733333336,2873.1925961030624
75,97,0.0009,0.0002,642.84,1592.52,1406.73,21.61,553.66,2388.15,9045.91,47.56,521.19,2388.13,8123.19,8.4144,392,38.79,23.41,229,132,Healthy,1812.9402933333333,2873.335401042216
75,98,-0.0015,0.0004,642.78,1593.34,1407.16,21.61,553.15,2388.11,9041.99,47.64,521.22,2388.11,8124.32,8.4334,392,38.6,23.4189,229,131,Healthy,1812.792153333333,2872.818669980125
75,99,-0.0031,0.0004,642.96,1586.07,1410.67,21.61,552.61,2388.1,9035.79,47.3,521.67,2388.09,8127.08,8.4341,393,38.86,23.2544,229,130,Healthy,1812.366566666667,2872.1151398066913
75,100,-0.0011,-0.0002,642.9,1584.68,1405.65,21.61,553.47,2388.14,9037.64,47.58,521.43,2388.08,8127.68,8.4586,394,38.95,23.1837,229,129,Healthy,1812.2301533333336,2872.53347701245
75,101,-0.0003,0.0,642.74,1592.48,1409.7,21.61,553.72,2388.17,9036.58,47.41,521.19,2388.17,8125.29,8.4336,392,38.86,23.4707,229,128,Healthy,1812.6549533333337,2871.960192749263
75,102,0.0008,0.0002,643.01,1586.68,1408.29,21.61,553.93,2388.12,9039.56,47.73,521.75,2388.19,8121.5,8.4318,394,38.83,23.3103,229,127,Healthy,1812.3294733333335,2871.838198643698
75,103,-0.0043,-0.0003,642.91,1599.13,1410.29,21.61,553.3,2388.09,9042.37,47.58,521.43,2388.12,8121.94,8.401,393,38.87,23.3257,229,126,Healthy,1813.35778,2872.3964910255636
75,104,0.0041,-0.0004,642.59,1579.79,1414.04,21.61,552.8,2388.15,9052.67,47.55,521.13,2388.1,8122.97,8.4532,392,38.86,23.2572,229,125,Healthy,1812.9313599999998,2874.553409787216
75,105,-0.0024,0.0001,642.64,1591.96,1412.82,21.61,553.64,2388.16,9043.75,47.71,521.38,2388.18,8125.39,8.4813,392,38.81,23.2443,229,124,Healthy,1813.318373333333,2873.2323630166634
75,106,-0.0008,0.0004,642.65,1585.18,1408.59,21.61,553.04,2388.12,9042.95,47.46,521.36,2388.18,8118.79,8.4346,393,38.65,23.3009,229,123,Healthy,1812.0877,2872.1340423461215
75,107,0.0018,0.0002,642.85,1594.64,1413.67,21.61,552.92,2388.13,9044.83,47.31,520.83,2388.12,8126.22,8.443,392,38.81,23.3651,229,122,Healthy,1813.5832066666667,2873.580336802316
75,108,0.0001,-0.0002,642.75,1593.82,1410.94,21.61,553.6,2388.14,9044.2,47.57,520.91,2388.13,8118.7,8.4235,392,38.89,23.2634,229,121,Healthy,1812.8631266666669,2872.288911091605
75,109,0.0003,0.0,642.6,1594.14,1408.99,21.61,553.35,2388.15,9046.85,47.47,521.09,2388.15,8123.76,8.4117,394,38.74,23.3068,229,120,Healthy,1813.3745666666669,2873.5226588646547
75,110,0.0009,0.0003,642.21,1589.32,1416.92,21.61,552.6,2388.13,9036.21,47.63,521.18,2388.08,8115.31,8.4143,395,38.67,23.172,229,119,Healthy,1812.2970866666665,2870.229217994633
75,111,-0.0003,-0.0004,642.14,1588.76,1406.15,21.61,552.8,2388.12,9040.79,47.67,520.97,2388.17,8118.47,8.4766,394,38.82,23.4102,229,118,Healthy,1812.0237866666669,2871.675951933999
75,112,-0.0002,-0.0003,642.4,1587.53,1409.57,21.61,553.15,2388.19,9045.31,47.63,521.23,2388.13,8129.82,8.4313,393,38.84,23.1418,229,117,Healthy,1813.1988733333335,2874.265652216578
75,113,-0.001,-0.0002,642.74,1586.68,1412.68,21.61,552.77,2388.19,9036.54,47.57,521.52,2388.17,8121.03,8.4327,393,38.66,23.379,229,116,Healthy,1812.1981133333334,2871.276753147791
75,114,0.002,0.0003,642.98,1590.2,1423.02,21.61,553.2,2388.15,9040.29,47.49,521.46,2388.14,8126.21,8.4677,393,38.8,23.2364,229,115,Healthy,1813.7502733333336,2872.6249680248543
75,115,-0.0033,-0.0004,642.74,1595.32,1415.52,21.61,552.79,2388.19,9040.33,47.71,521.33,2388.15,8121.47,8.4234,391,38.83,23.3571,229,114,Healthy,1813.1180333333334,2872.014798916184
75,116,-0.0016,0.0,643.35,1580.43,1414.79,21.61,553.51,2388.11,9043.91,47.46,520.76,2388.18,8115.1,8.4308,393,38.78,23.2583,229,113,Healthy,1812.0452733333332,2871.673798895272
75,117,0.0002,-0.0001,643.33,1588.5,1407.41,21.61,553.25,2388.15,9044.29,47.61,521.44,2388.19,8122.6,8.4479,394,38.62,23.2458,229,112,Healthy,1812.7129133333335,2872.898853275838
75,118,-0.0004,-0.0001,642.63,1594.01,1412.72,21.61,553.52,2388.16,9041.68,47.43,521.46,2388.15,8116.97,8.4405,395,38.85,23.3376,229,111,Healthy,1812.9312066666669,2871.432508750469
75,119,-0.0015,-0.0002,642.98,1590.29,1409.77,21.61,553.14,2388.13,9039.09,47.64,521.32,2388.11,8124.88,8.4467,393,38.8,23.2048,229,110,Healthy,1812.6941,2872.332241022737
75,120,0.0039,-0.0002,642.65,1593.23,1407.32,21.61,553.09,2388.15,9038.5,47.46,521.14,2388.14,8122.16,8.4722,394,38.97,23.2277,229,109,Healthy,1812.5413266666665,2871.7883773368935
75,121,-0.0025,0.0004,642.76,1590.7,1407.75,21.61,552.91,2388.13,9042.55,47.59,521.41,2388.14,8129.51,8.4365,393,38.59,23.1774,229,108,Healthy,1813.0842599999999,2873.7231459281775
75,122,-0.0029,0.0004,642.62,1591.98,1416.17,21.61,552.69,2388.1,9037.86,47.64,520.8,2388.14,8123.13,8.4223,393,38.87,23.217,229,107,Healthy,1812.9499533333333,2871.802310886173
75,123,-0.0003,0.0004,642.84,1595.79,1410.97,21.61,552.75,2388.16,9039.05,47.8,521.34,2388.17,8120.97,8.4148,394,39.03,23.2345,229,106,Healthy,1812.9419533333332,2871.633930088633
75,124,0.0036,0.0001,643.13,1595.5,1403.72,21.61,553.38,2388.16,9043.27,47.55,520.8,2388.13,8124.41,8.4603,393,38.87,23.3049,229,105,Healthy,1812.8863466666664,2873.0436890763963
75,125,-0.0032,-0.0001,642.63,1597.65,1414.48,21.61,553.27,2388.16,9036.55,47.6,520.8,2388.1,8128.07,8.4165,394,38.83,23.2563,229,104,Healthy,1813.56152,2872.276944930267
75,126,0.0001,0.0004,643.29,1595.36,1405.91,21.61,553.14,2388.1,9041.63,47.54,521.47,2388.14,8118.34,8.4402,393,38.88,23.344,229,103,Healthy,1812.54628,2871.7549214558735
75,127,-0.0008,0.0002,642.61,1587.04,1411.51,21.61,553.08,2388.2,9043.48,47.73,521.13,2388.14,8126.03,8.4726,393,38.84,23.3082,229,102,Healthy,1812.9453866666665,2873.311145080318
75,128,0.0014,0.0005,642.87,1591.05,1411.87,21.61,552.99,2388.12,9036.32,47.72,521.01,2388.16,8123.41,8.4675,394,38.69,23.2386,229,101,Healthy,1812.6350733333334,2871.560587263037
75,129,-0.0012,-0.0002,642.22,1585.6,1413.68,21.61,553.26,2388.18,9043.35,47.65,521.04,2388.15,8126.83,8.4482,392,38.67,23.2438,229,100,Warning,1812.9288,2873.458587636659
75,130,0.0019,-0.0004,642.6,1598.63,1414.38,21.61,552.66,2388.2,9033.68,47.72,521.25,2388.19,8120.92,8.4864,395,38.8,23.3025,229,99,Warning,1813.0285933333332,2870.5975512404525
75,131,-0.002,0.0003,642.89,1588.55,1403.7,21.61,552.54,2388.17,9040.38,47.7,520.65,2388.14,8120.06,8.4425,393,38.85,23.2916,229,98,Warning,1811.8649400000002,2871.913980285357
75,132,-0.0005,0.0002,643.14,1590.41,1413.02,21.61,553.03,2388.16,9043.63,47.6,521.66,2388.16,8119.89,8.4438,393,38.88,23.1907,229,97,Warning,1812.9216333333331,2872.3202819386393
75,133,0.0016,0.0005,642.82,1583.5,1406.51,21.61,553.61,2388.16,9036.28,47.68,521.02,2388.22,8125.55,8.4148,393,38.93,23.1583,229,96,Warning,1811.8975400000002,2872.000915901505
75,134,0.0011,-0.0004,642.72,1590.8,1411.5,21.61,553.69,2388.13,9042.59,47.59,520.37,2388.21,8121.66,8.4822,393,38.72,23.2788,229,95,Warning,1812.8234000000002,2872.4590523145457
75,135,-0.0043,0.0001,642.57,1594.49,1413.86,21.61,553.02,2388.11,9038.89,47.73,521.19,2388.19,8122.35,8.4507,394,38.69,23.3099,229,94,Warning,1813.0973733333335,2871.81686086582
75,136,0.0012,-0.0001,642.45,1591.55,1407.95,21.61,553.19,2388.13,9038.98,47.75,521.05,2388.19,8121.69,8.4802,393,38.75,23.2413,229,93,Warning,1812.4007666666666,2871.8410565761383
75,137,0.0005,-0.0001,643.7,1592.24,1413.75,21.61,553.05,2388.21,9041.11,47.78,520.94,2388.15,8117.24,8.4241,393,38.72,23.357,229,92,Warning,1812.7520733333338,2871.4336378950816
75,138,0.0016,0.0004,642.95,1587.68,1417.96,21.61,552.68,2388.18,9039.54,47.87,521.06,2388.11,8120.97,8.4634,393,38.64,23.2815,229,91,Warning,1812.7996600000001,2871.7499283791617
75,139,-0.0022,-0.0001,642.64,1590.89,1407.71,21.61,552.73,2388.19,9040.27,47.82,520.44,2388.18,8121.29,8.4753,393,38.7,23.3358,229,90,Warning,1812.3520733333332,2872.040554290342
75,140,-0.0038,0.0004,642.94,1591.7,1411.1,21.61,553.39,2388.16,9032.68,47.68,520.48,2388.16,8124.27,8.4806,393,38.7,23.3186,229,89,Warning,1812.3779466666667,2871.0812631098597
75,141,-0.0012,-0.0001,643.54,1595.67,1412.7,21.61,552.51,2388.21,9040.49,47.72,521.09,2388.16,8119.47,8.4606,394,38.83,23.2144,229,88,Warning,1813.0449999999998,2871.6477778265307
75,142,0.0009,-0.0,643.4,1596.1,1403.93,21.61,552.55,2388.16,9042.76,47.68,521.18,2388.17,8115.52,8.4382,393,38.79,23.2243,229,87,Warning,1812.3008333333337,2871.561119529626
75,143,0.0018,-0.0002,642.83,1593.63,1408.34,21.61,552.97,2388.19,9045.25,47.62,521.07,2388.18,8120.66,8.4598,394,38.77,23.2463,229,86,Warning,1812.9884066666666,2872.757525211916
75,144,0.0026,-0.0005,642.41,1590.98,1408.72,21.61,552.05,2388.17,9043.12,47.64,521.07,2388.17,8125.19,8.4525,393,38.83,23.283,229,85,Warning,1812.8463666666669,2873.1670499765987
75,145,0.0004,0.0003,642.42,1586.4,1419.17,21.61,552.98,2388.19,9049.45,47.75,520.84,2388.11,8123.38,8.4527,395,38.78,23.309,229,84,Warning,1813.7227800000003,2873.8460755909664
75,146,0.0017,-0.0001,642.78,1599.82,1409.41,21.61,552.87,2388.18,9038.52,47.66,521.05,2388.17,8126.17,8.4412,393,38.79,23.1684,229,83,Warning,1813.3093066666665,2872.410236128945
75,147,0.0003,-0.0004,643.44,1584.06,1415.64,21.61,553.1,2388.11,9035.79,47.46,520.92,2388.22,8119.5,8.5047,393,38.65,23.213,229,82,Warning,1812.0811800000004,2870.8848896369195
75,148,-0.0015,-0.0001,643.13,1591.1,1410.53,21.61,553.61,2388.11,9046.61,47.59,520.88,2388.2,8126.82,8.4198,393,38.87,23.3083,229,81,Warning,1813.4525399999998,2873.967999068711
75,149,0.0005,-0.0001,642.92,1591.53,1418.03,21.61,552.54,2388.12,9040.11,47.91,520.94,2388.21,8117.78,8.4655,393,38.71,23.3017,229,80,Warning,1812.8784799999999,2871.333757680099
75,150,0.0,0.0004,642.73,1600.64,1417.08,21.61,553.05,2388.18,9045.25,47.68,521.32,2388.21,8126.17,8.4452,395,38.61,23.325,229,79,Warning,1814.4866799999998,2873.4559181145655
75,151,0.0009,-0.0,643.32,1589.99,1412.2,21.61,552.52,2388.2,9035.15,47.61,521.6,2388.12,8116.98,8.4253,393,38.74,23.2227,229,78,Warning,1812.0458666666666,2870.3675625496257
75,152,-0.0011,0.0003,643.13,1587.65,1414.76,21.61,553.16,2388.2,9043.83,47.7,521.42,2388.18,8123.91,8.468,394,38.85,23.3352,229,77,Warning,1813.2135466666666,2872.9438665436433
75,153,0.003,-0.0003,642.79,1583.99,1412.49,21.61,552.61,2388.23,9046.34,47.54,521.33,2388.21,8116.31,8.4515,394,38.77,23.2036,229,76,Warning,1812.3916733333333,2872.2945203391614
75,154,0.0032,-0.0005,642.73,1592.58,1413.46,21.61,553.04,2388.16,9048.62,47.73,521.14,2388.13,8118.96,8.4733,393,38.73,23.2822,229,75,Warning,1813.3097000000002,2873.078956754513
